,date,end,volume,min_in100,d_score
1709,2008-06-07,697500.0,491259.5,211833.0,279426.5
1710,2008-06-08,691750.0,555620.75,211833.0,343787.75
1711,2008-06-09,686000.0,619982.0,211833.0,408149.0
1712,2008-06-10,666000.0,560106.0,211833.0,348273.0
1713,2008-06-11,681000.0,479723.0,211833.0,267890.0
1714,2008-06-12,663000.0,901709.0,211833.0,689876.0
1715,2008-06-13,674000.0,529803.0,211833.0,317970.0
1716,2008-06-14,679666.6666666665,464983.66666666674,211833.0,253150.66666666672
1717,2008-06-15,685333.3333333335,400164.33333333343,211833.0,188331.33333333337
1718,2008-06-16,691000.0,335345.0,211833.0,123512.0
1719,2008-06-17,688000.0,365451.0,211833.0,153618.0
1720,2008-06-18,704000.0,302076.0,211833.0,90243.0
1721,2008-06-19,675000.0,516520.0,211833.0,304687.0
1722,2008-06-20,668000.0,428189.0,211833.0,216356.0
1723,2008-06-21,664666.6666666665,421716.0,211833.0,209883.0
1724,2008-06-22,661333.3333333335,415243.0,211833.0,203410.0
1725,2008-06-23,658000.0,408770.0,211833.0,196937.0
1726,2008-06-24,659000.0,313711.0,211833.0,101878.0
1727,2008-06-25,655000.0,446589.0,211833.0,234756.0
1728,2008-06-26,665000.0,398145.0,211833.0,186312.0
1729,2008-06-27,643000.0,511537.0,211833.0,299704.0
1730,2008-06-28,637000.0,532184.3333333335,211833.0,320351.3333333334
1731,2008-06-29,631000.0,552831.6666666665,211833.0,340998.6666666666
1732,2008-06-30,625000.0,573479.0,211833.0,361646.0
1733,2008-07-01,636000.0,673368.0,211833.0,461535.0
1734,2008-07-02,630000.0,488587.0,211833.0,276754.0
1735,2008-07-03,633000.0,586598.0,286740.0,299858.0
1736,2008-07-04,616000.0,450406.0,286740.0,163666.0
1737,2008-07-05,615333.3333333335,474633.33333333326,286740.0,187893.33333333328
1738,2008-07-06,614666.6666666665,498860.66666666674,286740.0,212120.66666666672
1739,2008-07-07,614000.0,523088.0,286740.0,236348.0
1740,2008-07-08,593000.0,558290.0,286740.0,271550.0
1741,2008-07-09,575000.0,597274.0,286740.0,310534.0
1742,2008-07-10,560000.0,1074177.0,286740.0,787437.0
1743,2008-07-11,568000.0,655727.0,286740.0,368987.0
1744,2008-07-12,567666.6666666665,575754.0,286740.0,289014.0
1745,2008-07-13,567333.3333333335,495781.0,286740.0,209041.0
1746,2008-07-14,567000.0,415808.0,286740.0,129068.0
1747,2008-07-15,553000.0,544346.0,286740.0,257606.0
1748,2008-07-16,561000.0,517293.0,286740.0,230553.0
1749,2008-07-17,584000.0,652098.0,286740.0,365358.0
1750,2008-07-18,582000.0,309078.0,286740.0,22338.0
1751,2008-07-19,587666.6666666665,379369.33333333343,286740.0,92629.33333333336
1752,2008-07-20,593333.3333333335,449660.66666666674,286740.0,162920.6666666667
1753,2008-07-21,599000.0,519952.0,286740.0,233212.0
1754,2008-07-22,590000.0,382911.0,286740.0,96171.0
1755,2008-07-23,587000.0,568533.0,286740.0,281793.0
1756,2008-07-24,614000.0,700116.0,286740.0,413376.0
1757,2008-07-25,576000.0,1011832.0,286740.0,725092.0
1758,2008-07-26,570666.6666666665,967203.3333333335,286740.0,680463.3333333335
1759,2008-07-27,565333.3333333335,922574.6666666665,286740.0,635834.6666666665
1760,2008-07-28,560000.0,877946.0,286740.0,591206.0
1761,2008-07-29,544000.0,597317.0,286740.0,310577.0
1762,2008-07-30,548000.0,527976.0,286740.0,241236.0
1763,2008-07-31,564000.0,526648.0,286740.0,239908.0
1764,2008-08-01,565000.0,270036.0,286740.0,-16704.0
1765,2008-08-02,565000.0,294061.33333333326,270036.0,24025.333333333314
1766,2008-08-03,565000.0,318086.66666666674,270036.0,48050.666666666686
1767,2008-08-04,565000.0,342112.0,270036.0,72076.0
1768,2008-08-05,567000.0,491624.0,270036.0,221588.0
1769,2008-08-06,587000.0,427759.0,270036.0,157723.0
1770,2008-08-07,578000.0,469476.0,270036.0,199440.0
1771,2008-08-08,573000.0,490693.0,270036.0,220657.0
1772,2008-08-09,577000.0,473216.33333333326,270036.0,203180.33333333328
1773,2008-08-10,581000.0,455739.66666666674,270036.0,185703.66666666672
1774,2008-08-11,585000.0,438263.0,270036.0,168227.0
1775,2008-08-12,595000.0,627707.0,270036.0,357671.0
1776,2008-08-13,587000.0,388962.0,270036.0,118926.0
1777,2008-08-14,580000.0,394525.0,270036.0,124489.0
1778,2008-08-15,579750.0,378480.25,270036.0,108444.25
1779,2008-08-16,579500.0,362435.5,270036.0,92399.5
1780,2008-08-17,579250.0,346390.75,270036.0,76354.75
1781,2008-08-18,579000.0,330346.0,270036.0,60310.0
1782,2008-08-19,564000.0,357515.0,270036.0,87479.0
1783,2008-08-20,560000.0,440811.0,270036.0,170775.0
1784,2008-08-21,553000.0,352531.0,270036.0,82495.0
1785,2008-08-22,557000.0,317527.0,270036.0,47491.0
1786,2008-08-23,558000.0,308772.0,270036.0,38736.0
1787,2008-08-24,559000.0,300017.0,270036.0,29981.0
1788,2008-08-25,560000.0,291262.0,270036.0,21226.0
1789,2008-08-26,540000.0,654017.0,270036.0,383981.0
1790,2008-08-27,530000.0,687408.0,270036.0,417372.0
1791,2008-08-28,521000.0,546440.0,270036.0,276404.0
1792,2008-08-29,516000.0,729444.0,270036.0,459408.0
1793,2008-08-30,512666.66666666674,725209.0,270036.0,455173.0
1794,2008-08-31,509333.33333333326,720974.0,270036.0,450938.0
1795,2008-09-01,506000.0,716739.0,270036.0,446703.0
1796,2008-09-02,517000.0,688885.0,270036.0,418849.0
1797,2008-09-03,527000.0,514484.0,270036.0,244448.0
1798,2008-09-04,514000.0,555711.0,270036.0,285675.0
1799,2008-09-05,520000.0,872989.0,270036.0,602953.0
1800,2008-09-06,527666.6666666665,841508.6666666665,270036.0,571472.6666666665
1801,2008-09-07,535333.3333333335,810028.3333333335,270036.0,539992.3333333335
1802,2008-09-08,543000.0,778548.0,270036.0,508512.0
1803,2008-09-09,536000.0,440819.0,270036.0,170783.0
1804,2008-09-10,542000.0,730137.0,270036.0,460101.0
1805,2008-09-11,537000.0,944275.0,270036.0,674239.0
1806,2008-09-12,543000.0,605174.0,270036.0,335138.0
1807,2008-09-13,538500.0,659175.75,270036.0,389139.75
1808,2008-09-14,534000.0,713177.5,270036.0,443141.5
1809,2008-09-15,529500.0,767179.25,270036.0,497143.25
1810,2008-09-16,525000.0,821181.0,270036.0,551145.0
1811,2008-09-17,525000.0,599571.0,270036.0,329535.0
1812,2008-09-18,517000.0,822604.0,270036.0,552568.0
1813,2008-09-19,558000.0,1065490.0,270036.0,795454.0
1814,2008-09-20,558000.0,893677.6666666665,270036.0,623641.6666666665
1815,2008-09-21,558000.0,721865.3333333333,270036.0,451829.33333333326
1816,2008-09-22,558000.0,550053.0,270036.0,280017.0
1817,2008-09-23,560000.0,462841.0,270036.0,192805.0
1818,2008-09-24,564000.0,414021.0,270036.0,143985.0
1819,2008-09-25,567000.0,363040.0,270036.0,93004.0
1820,2008-09-26,553000.0,526402.0,270036.0,256366.0
1821,2008-09-27,550000.0,536622.6666666665,270036.0,266586.6666666666
1822,2008-09-28,547000.0,546843.3333333335,270036.0,276807.3333333334
1823,2008-09-29,544000.0,557064.0,270036.0,287028.0
1824,2008-09-30,539000.0,757960.0,270036.0,487924.0
1825,2008-10-01,533000.0,515995.0,270036.0,245959.0
1826,2008-10-02,528000.0,547951.0,270036.0,277915.0
1827,2008-10-03,525250.0,569952.25,270036.0,299916.25
1828,2008-10-04,522500.0,591953.5,270036.0,321917.5
1829,2008-10-05,519750.0,613954.75,270036.0,343918.75
1830,2008-10-06,517000.0,635956.0,270036.0,365920.0
1831,2008-10-07,531000.0,593762.0,270036.0,323726.0
1832,2008-10-08,528000.0,658704.0,270036.0,388668.0
1833,2008-10-09,541000.0,717606.0,270036.0,447570.0
1834,2008-10-10,521000.0,883889.0,270036.0,613853.0
1835,2008-10-11,522000.0,792606.0,270036.0,522570.0
1836,2008-10-12,523000.0,701323.0,270036.0,431287.0
1837,2008-10-13,524000.0,610040.0,270036.0,340004.0
1838,2008-10-14,560000.0,661042.0,270036.0,391006.0
1839,2008-10-15,547000.0,629148.0,270036.0,359112.0
1840,2008-10-16,504000.0,938627.0,270036.0,668591.0
1841,2008-10-17,505000.0,890837.0,270036.0,620801.0
1842,2008-10-18,510333.33333333326,778003.6666666665,270036.0,507967.66666666657
1843,2008-10-19,515666.66666666674,665170.3333333333,270036.0,395134.33333333326
1844,2008-10-20,521000.0,552337.0,270036.0,282301.0
1845,2008-10-21,519000.0,490358.0,270036.0,220322.0
1846,2008-10-22,508000.0,677300.0,270036.0,407264.0
1847,2008-10-23,472500.0,1000460.0,270036.0,730424.0
1848,2008-10-24,407500.0,1192527.0,270036.0,922491.0
1849,2008-10-25,417666.66666666674,1115684.666666667,270036.0,845648.6666666667
1850,2008-10-26,427833.33333333326,1038842.3333333335,270036.0,768806.3333333335
1851,2008-10-27,438000.0,962000.0,270036.0,691964.0
1852,2008-10-28,463500.0,995508.0,270036.0,725472.0
1853,2008-10-29,475000.0,1297469.0,270036.0,1027433.0
1854,2008-10-30,537000.0,1094097.0,270036.0,824061.0
1855,2008-10-31,535000.0,1231473.0,270036.0,961437.0
1856,2008-11-01,528666.6666666665,1115229.333333333,270036.0,845193.3333333333
1857,2008-11-02,522333.33333333326,998985.6666666665,270036.0,728949.6666666665
1858,2008-11-03,516000.0,882742.0,270036.0,612706.0
1859,2008-11-04,514000.0,783348.0,270036.0,513312.0
1860,2008-11-05,515000.0,820001.0,270036.0,549965.0
1861,2008-11-06,491500.0,774507.0,270036.0,504471.0
1862,2008-11-07,489500.0,992374.0,270036.0,722338.0
1863,2008-11-08,484500.0,964380.0,270036.0,694344.0
1864,2008-11-09,479500.0,936386.0,270036.0,666350.0
1865,2008-11-10,474500.0,908392.0,291262.0,617130.0
1866,2008-11-11,470500.0,720884.0,291262.0,429622.0
1867,2008-11-12,480500.0,609281.0,291262.0,318019.0
1868,2008-11-13,474000.0,737100.0,291262.0,445838.0
1869,2008-11-14,465000.0,591769.0,291262.0,300507.0
1870,2008-11-15,460166.66666666674,611715.0,291262.0,320453.0
1871,2008-11-16,455333.33333333326,631661.0,291262.0,340399.0
1872,2008-11-17,450500.0,651607.0,291262.0,360345.0
1873,2008-11-18,435000.0,679475.0,291262.0,388213.0
1874,2008-11-19,438000.0,620423.0,291262.0,329161.0
1875,2008-11-20,423000.0,561849.0,291262.0,270587.0
1876,2008-11-21,442000.0,631373.0,291262.0,340111.0
1877,2008-11-22,441333.33333333326,615138.6666666665,291262.0,323876.6666666666
1878,2008-11-23,440666.66666666674,598904.3333333335,291262.0,307642.3333333334
1879,2008-11-24,440000.0,582670.0,291262.0,291408.0
1880,2008-11-25,451500.0,662270.0,291262.0,371008.0
1881,2008-11-26,473000.0,620918.0,291262.0,329656.0
1882,2008-11-27,485000.0,531590.0,291262.0,240328.0
1883,2008-11-28,486000.0,451281.0,291262.0,160019.0
1884,2008-11-29,482833.33333333326,444236.66666666674,291262.0,152974.6666666667
1885,2008-11-30,479666.66666666674,437192.33333333326,291262.0,145930.3333333333
1886,2008-12-01,476500.0,430148.0,291262.0,138886.0
1887,2008-12-02,454000.0,483696.0,291262.0,192434.0
1888,2008-12-03,441000.0,723926.0,291262.0,432664.0
1889,2008-12-04,430500.0,699805.0,363040.0,336765.0
1890,2008-12-05,427000.0,591562.0,363040.0,228522.0
1891,2008-12-06,439333.33333333326,663878.3333333335,363040.0,300838.3333333334
1892,2008-12-07,451666.66666666674,736194.6666666667,363040.0,373154.66666666674
1893,2008-12-08,464000.0,808511.0,363040.0,445471.0
1894,2008-12-09,469500.0,593059.0,363040.0,230019.0
1895,2008-12-10,481000.0,745554.0,363040.0,382514.0
1896,2008-12-11,482500.0,1038513.0,363040.0,675473.0
1897,2008-12-12,465000.0,558446.0,363040.0,195406.0
1898,2008-12-13,467333.33333333326,558570.0,363040.0,195530.0
1899,2008-12-14,469666.66666666674,558694.0,363040.0,195654.0
1900,2008-12-15,472000.0,558818.0,363040.0,195778.0
1901,2008-12-16,457000.0,704494.0,363040.0,341454.0
1902,2008-12-17,459500.0,677723.0,363040.0,314683.0
1903,2008-12-18,468000.0,667525.0,363040.0,304485.0
1904,2008-12-19,489500.0,980858.0,363040.0,617818.0
1905,2008-12-20,488333.33333333326,806772.3333333333,363040.0,443732.33333333326
1906,2008-12-21,487166.66666666674,632686.6666666665,363040.0,269646.6666666666
1907,2008-12-22,486000.0,458601.0,363040.0,95561.0
1908,2008-12-23,456500.0,570568.0,363040.0,207528.0
1909,2008-12-24,460000.0,378921.0,363040.0,15881.0
1910,2008-12-25,458000.0,305242.5,363040.0,-57797.5
1911,2008-12-26,456000.0,231564.0,305242.5,-73678.5
1912,2008-12-27,455333.33333333326,260733.33333333328,231564.0,29169.333333333343
1913,2008-12-28,454666.66666666674,289902.66666666674,231564.0,58338.666666666686
1914,2008-12-29,454000.0,319072.0,231564.0,87508.0
1915,2008-12-30,451000.0,359177.0,231564.0,127613.0
1916,2008-12-31,457333.33333333326,392962.33333333326,231564.0,161398.3333333333
1917,2009-01-01,463666.66666666674,426747.66666666674,231564.0,195183.66666666672
1918,2009-01-02,470000.0,460533.0,231564.0,228969.0
1919,2009-01-03,472000.0,510198.0,231564.0,278634.0
1920,2009-01-04,474000.0,559863.0,231564.0,328299.0
1921,2009-01-05,476000.0,609528.0,231564.0,377964.0
1922,2009-01-06,498000.0,901449.0,231564.0,669885.0
1923,2009-01-07,524000.0,827163.0,231564.0,595599.0
1924,2009-01-08,508000.0,613566.0,231564.0,382002.0
1925,2009-01-09,493000.0,602855.0,231564.0,371291.0
1926,2009-01-10,491833.33333333326,520023.33333333326,231564.0,288459.33333333326
1927,2009-01-11,490666.66666666674,437191.66666666657,231564.0,205627.66666666663
1928,2009-01-12,489500.0,354360.0,231564.0,122796.0
1929,2009-01-13,491500.0,351933.0,231564.0,120369.0
1930,2009-01-14,489500.0,386381.0,231564.0,154817.0
1931,2009-01-15,459500.0,629006.0,231564.0,397442.0
1932,2009-01-16,469000.0,445234.0,231564.0,213670.0
1933,2009-01-17,471000.0,424402.0,231564.0,192838.0
1934,2009-01-18,473000.0,403570.0,231564.0,172006.0
1935,2009-01-19,475000.0,382738.0,231564.0,151174.0
1936,2009-01-20,464000.0,369921.0,231564.0,138357.0
1937,2009-01-21,448500.0,444825.0,231564.0,213261.0
1938,2009-01-22,461000.0,524424.0,231564.0,292860.0
1939,2009-01-23,442000.0,632513.0,231564.0,400949.0
1940,2009-01-24,451300.0,689812.8,231564.0,458248.8000000001
1941,2009-01-25,460600.0,747112.6,231564.0,515548.6
1942,2009-01-26,469900.0,804412.4,231564.0,572848.4
1943,2009-01-27,479200.0,861712.2,231564.0,630148.2
1944,2009-01-28,488500.0,919012.0,231564.0,687448.0
1945,2009-01-29,498500.0,656374.0,231564.0,424810.0
1946,2009-01-30,488000.0,386698.0,231564.0,155134.0
1947,2009-01-31,483166.66666666674,414962.0,231564.0,183398.0
1948,2009-02-01,478333.33333333326,443226.0,231564.0,211662.0
1949,2009-02-02,473500.0,471490.0,231564.0,239926.0
1950,2009-02-03,490000.0,549025.0,231564.0,317461.0
1951,2009-02-04,518000.0,614068.0,231564.0,382504.0
1952,2009-02-05,521000.0,695839.0,231564.0,464275.0
1953,2009-02-06,545000.0,696621.0,231564.0,465057.0
1954,2009-02-07,539000.0,681880.3333333335,231564.0,450316.33333333343
1955,2009-02-08,533000.0,667139.6666666665,231564.0,435575.66666666657
1956,2009-02-09,527000.0,652399.0,231564.0,420835.0
1957,2009-02-10,520000.0,497492.0,231564.0,265928.0
1958,2009-02-11,513000.0,325350.0,231564.0,93786.0
1959,2009-02-12,520000.0,560429.0,231564.0,328865.0
1960,2009-02-13,511000.0,481436.0,231564.0,249872.0
1961,2009-02-14,508666.66666666674,430203.33333333326,231564.0,198639.33333333328
1962,2009-02-15,506333.33333333326,378970.66666666657,231564.0,147406.66666666663
1963,2009-02-16,504000.0,327738.0,231564.0,96174.0
1964,2009-02-17,490500.0,473899.0,231564.0,242335.0
1965,2009-02-18,478000.0,581210.0,231564.0,349646.0
1966,2009-02-19,480500.0,529170.0,231564.0,297606.0
1967,2009-02-20,467500.0,520104.0,231564.0,288540.0
1968,2009-02-21,473333.33333333326,488922.33333333326,231564.0,257358.33333333328
1969,2009-02-22,479166.66666666674,457740.66666666674,231564.0,226176.66666666672
1970,2009-02-23,485000.0,426559.0,231564.0,194995.0
1971,2009-02-24,467500.0,453439.0,231564.0,221875.0
1972,2009-02-25,478000.0,418548.0,231564.0,186984.0
1973,2009-02-26,477000.0,439354.0,231564.0,207790.0
1974,2009-02-27,477000.0,591657.0,231564.0,360093.0
1975,2009-02-28,472000.0,559760.0,231564.0,328196.0
1976,2009-03-01,467000.0,527863.0,231564.0,296299.0
1977,2009-03-02,462000.0,495966.0,231564.0,264402.0
1978,2009-03-03,475500.0,499864.0,231564.0,268300.0
1979,2009-03-04,489000.0,522266.0,231564.0,290702.0
1980,2009-03-05,503000.0,659652.0,231564.0,428088.0
1981,2009-03-06,503000.0,388240.0,231564.0,156676.0
1982,2009-03-07,507000.0,380328.33333333326,231564.0,148764.3333333333
1983,2009-03-08,511000.0,372416.66666666674,231564.0,140852.6666666667
1984,2009-03-09,515000.0,364505.0,231564.0,132941.0
1985,2009-03-10,504000.0,409733.0,231564.0,178169.0
1986,2009-03-11,525000.0,531834.0,231564.0,300270.0
1987,2009-03-12,536000.0,1015424.0,231564.0,783860.0
1988,2009-03-13,528000.0,482577.0,231564.0,251013.0
1989,2009-03-14,526333.3333333335,419795.33333333326,231564.0,188231.33333333328
1990,2009-03-15,524666.6666666665,357013.66666666674,231564.0,125449.66666666669
1991,2009-03-16,523000.0,294232.0,231564.0,62668.0
1992,2009-03-17,534000.0,404265.0,231564.0,172701.0
1993,2009-03-18,540000.0,338260.0,231564.0,106696.0
1994,2009-03-19,541000.0,390350.0,231564.0,158786.0
1995,2009-03-20,542000.0,351232.0,231564.0,119668.0
1996,2009-03-21,544333.3333333335,350163.66666666674,231564.0,118599.66666666669
1997,2009-03-22,546666.6666666665,349095.33333333326,231564.0,117531.33333333331
1998,2009-03-23,549000.0,348027.0,231564.0,116463.0
1999,2009-03-24,559000.0,496199.0,231564.0,264635.0
2000,2009-03-25,556000.0,255161.0,231564.0,23597.0
2001,2009-03-26,570000.0,417543.0,231564.0,185979.0
2002,2009-03-27,584000.0,570942.0,231564.0,339378.0
2003,2009-03-28,578333.3333333335,503104.66666666674,231564.0,271540.66666666674
2004,2009-03-29,572666.6666666665,435267.33333333343,231564.0,203703.33333333337
2005,2009-03-30,567000.0,367430.0,231564.0,135866.0
2006,2009-03-31,568000.0,400383.0,231564.0,168819.0
2007,2009-04-01,570000.0,499210.0,231564.0,267646.0
2008,2009-04-02,591000.0,574300.0,231564.0,342736.0
2009,2009-04-03,593000.0,494771.0,231564.0,263207.0
2010,2009-04-04,593333.3333333335,552112.6666666665,231564.0,320548.6666666666
2011,2009-04-05,593666.6666666665,609454.3333333335,231564.0,377890.33333333343
2012,2009-04-06,594000.0,666796.0,255161.0,411635.0
2013,2009-04-07,584000.0,548239.0,255161.0,293078.0
2014,2009-04-08,557000.0,629676.0,255161.0,374515.0
2015,2009-04-09,580000.0,618462.0,255161.0,363301.0
2016,2009-04-10,603000.0,654511.0,255161.0,399350.0
2017,2009-04-11,596333.3333333335,574555.0,255161.0,319394.0
2018,2009-04-12,589666.6666666665,494599.0,255161.0,239438.0
2019,2009-04-13,583000.0,414643.0,255161.0,159482.0
2020,2009-04-14,575000.0,511532.0,255161.0,256371.0
2021,2009-04-15,585000.0,515900.0,255161.0,260739.0
2022,2009-04-16,581000.0,585753.0,255161.0,330592.0
2023,2009-04-17,597000.0,813278.0,255161.0,558117.0
2024,2009-04-18,595333.3333333335,659623.3333333333,255161.0,404462.33333333326
2025,2009-04-19,593666.6666666665,505968.66666666657,255161.0,250807.66666666663
2026,2009-04-20,592000.0,352314.0,255161.0,97153.0
2027,2009-04-21,591000.0,366625.0,255161.0,111464.0
2028,2009-04-22,609000.0,823549.0,255161.0,568388.0
2029,2009-04-23,627000.0,648383.0,255161.0,393222.0
2030,2009-04-24,592000.0,918606.0,255161.0,663445.0
2031,2009-04-25,589666.6666666665,793906.6666666665,255161.0,538745.6666666665
2032,2009-04-26,587333.3333333335,669207.3333333335,255161.0,414046.33333333343
2033,2009-04-27,585000.0,544508.0,255161.0,289347.0
2034,2009-04-28,575000.0,483330.0,255161.0,228169.0
2035,2009-04-29,586000.0,330345.0,255161.0,75184.0
2036,2009-04-30,592000.0,614575.0,255161.0,359414.0
2037,2009-05-01,589500.0,659449.75,255161.0,404288.75
2038,2009-05-02,587000.0,704324.5,255161.0,449163.5
2039,2009-05-03,584500.0,749199.25,255161.0,494038.25
2040,2009-05-04,582000.0,794074.0,255161.0,538913.0
2041,2009-05-05,573500.0,978160.0,255161.0,722999.0
2042,2009-05-06,565000.0,1162246.0,255161.0,907085.0
2043,2009-05-07,566000.0,692174.0,255161.0,437013.0
2044,2009-05-08,569000.0,457850.0,255161.0,202689.0
2045,2009-05-09,567000.0,520447.33333333326,255161.0,265286.33333333326
2046,2009-05-10,565000.0,583044.6666666665,255161.0,327883.6666666666
2047,2009-05-11,563000.0,645642.0,255161.0,390481.0
2048,2009-05-12,561000.0,478618.0,255161.0,223457.0
2049,2009-05-13,560000.0,587440.0,255161.0,332279.0
2050,2009-05-14,552000.0,616722.0,255161.0,361561.0
2051,2009-05-15,555000.0,470800.0,255161.0,215639.0
2052,2009-05-16,555333.3333333335,463504.0,255161.0,208343.0
2053,2009-05-17,555666.6666666665,456208.0,255161.0,201047.0
2054,2009-05-18,556000.0,448912.0,255161.0,193751.0
2055,2009-05-19,570000.0,558953.0,255161.0,303792.0
2056,2009-05-20,576000.0,424441.0,255161.0,169280.0
2057,2009-05-21,563000.0,401741.0,255161.0,146580.0
2058,2009-05-22,550000.0,513419.0,255161.0,258258.0
2059,2009-05-23,548333.3333333335,532023.6666666665,255161.0,276862.6666666666
2060,2009-05-24,546666.6666666665,550628.3333333335,255161.0,295467.3333333334
2061,2009-05-25,545000.0,569233.0,255161.0,314072.0
2062,2009-05-26,538000.0,561091.0,255161.0,305930.0
2063,2009-05-27,535000.0,621474.0,255161.0,366313.0
2064,2009-05-28,559000.0,661008.0,255161.0,405847.0
2065,2009-05-29,558000.0,507107.0,255161.0,251946.0
2066,2009-05-30,558000.0,477261.0,255161.0,222100.0
2067,2009-05-31,558000.0,447415.0,255161.0,192254.0
2068,2009-06-01,558000.0,417569.0,255161.0,162408.0
2069,2009-06-02,556000.0,557997.0,255161.0,302836.0
2070,2009-06-03,552000.0,386327.0,255161.0,131166.0
2071,2009-06-04,555000.0,591055.0,255161.0,335894.0
2072,2009-06-05,569000.0,621224.0,255161.0,366063.0
2073,2009-06-06,571000.0,592947.6666666665,255161.0,337786.6666666666
2074,2009-06-07,573000.0,564671.3333333335,255161.0,309510.3333333334
2075,2009-06-08,575000.0,536395.0,255161.0,281234.0
2076,2009-06-09,565000.0,500905.0,255161.0,245744.0
2077,2009-06-10,587000.0,763510.0,255161.0,508349.0
2078,2009-06-11,585000.0,912977.0,255161.0,657816.0
2079,2009-06-12,584000.0,351342.0,255161.0,96181.0
2080,2009-06-13,582333.3333333335,367759.0,255161.0,112598.0
2081,2009-06-14,580666.6666666665,384176.0,255161.0,129015.0
2082,2009-06-15,579000.0,400593.0,255161.0,145432.0
2083,2009-06-16,565000.0,393278.0,255161.0,138117.0
2084,2009-06-17,575000.0,351077.0,255161.0,95916.0
2085,2009-06-18,565000.0,423443.0,255161.0,168282.0
2086,2009-06-19,562000.0,395510.0,255161.0,140349.0
2087,2009-06-20,566333.3333333335,427073.0,255161.0,171912.0
2088,2009-06-21,570666.6666666665,458636.0,255161.0,203475.0
2089,2009-06-22,575000.0,490199.0,255161.0,235038.0
2090,2009-06-23,575000.0,580246.0,255161.0,325085.0
2091,2009-06-24,580000.0,458797.0,255161.0,203636.0
2092,2009-06-25,588000.0,635999.0,255161.0,380838.0
2093,2009-06-26,596000.0,553229.0,255161.0,298068.0
2094,2009-06-27,596666.6666666665,458862.33333333326,255161.0,203701.33333333328
2095,2009-06-28,597333.3333333335,364495.66666666657,255161.0,109334.66666666664
2096,2009-06-29,598000.0,270129.0,255161.0,14968.0
2097,2009-06-30,592000.0,411839.0,255161.0,156678.0
2098,2009-07-01,603000.0,295476.0,255161.0,40315.0
2099,2009-07-02,602000.0,253628.0,255161.0,-1533.0
2100,2009-07-03,601000.0,227103.0,253628.0,-26525.0
2101,2009-07-04,612000.0,462734.0,227103.0,235631.0
2102,2009-07-05,623000.0,698365.0,227103.0,471262.0
2103,2009-07-06,634000.0,933996.0,227103.0,706893.0
2104,2009-07-07,650000.0,618894.0,227103.0,391791.0
2105,2009-07-08,655000.0,531922.0,227103.0,304819.0
2106,2009-07-09,650000.0,564404.0,227103.0,337301.0
2107,2009-07-10,645000.0,286092.0,227103.0,58989.0
2108,2009-07-11,636666.6666666665,327415.0,227103.0,100312.0
2109,2009-07-12,628333.3333333335,368738.0,227103.0,141635.0
2110,2009-07-13,620000.0,410061.0,227103.0,182958.0
2111,2009-07-14,634000.0,420836.0,227103.0,193733.0
2112,2009-07-15,666000.0,761794.0,227103.0,534691.0
2113,2009-07-16,674000.0,447282.0,227103.0,220179.0
2114,2009-07-17,670000.0,340832.0,227103.0,113729.0
2115,2009-07-18,676666.6666666665,389201.33333333326,227103.0,162098.3333333333
2116,2009-07-19,683333.3333333335,437570.66666666674,227103.0,210467.66666666672
2117,2009-07-20,690000.0,485940.0,227103.0,258837.0
2118,2009-07-21,692000.0,400286.0,227103.0,173183.0
2119,2009-07-22,688000.0,325189.0,227103.0,98086.0
2120,2009-07-23,678000.0,464094.0,227103.0,236991.0
2121,2009-07-24,683000.0,590078.0,227103.0,362975.0
2122,2009-07-25,688333.3333333335,605183.0,227103.0,378080.0
2123,2009-07-26,693666.6666666665,620288.0,227103.0,393185.0
2124,2009-07-27,699000.0,635393.0,227103.0,408290.0
2125,2009-07-28,700000.0,388845.0,227103.0,161742.0
2126,2009-07-29,697000.0,333514.0,227103.0,106411.0
2127,2009-07-30,714000.0,363962.0,227103.0,136859.0
2128,2009-07-31,724000.0,607808.0,227103.0,380705.0
2129,2009-08-01,721000.0,569217.6666666665,227103.0,342114.6666666666
2130,2009-08-02,718000.0,530627.3333333335,227103.0,303524.3333333334
2131,2009-08-03,715000.0,492037.0,227103.0,264934.0
2132,2009-08-04,725000.0,530783.0,227103.0,303680.0
2133,2009-08-05,733000.0,426960.0,227103.0,199857.0
2134,2009-08-06,715000.0,409945.0,227103.0,182842.0
2135,2009-08-07,716000.0,372417.0,227103.0,145314.0
2136,2009-08-08,714000.0,364913.0,227103.0,137810.0
2137,2009-08-09,712000.0,357409.0,227103.0,130306.0
2138,2009-08-10,710000.0,349905.0,227103.0,122802.0
2139,2009-08-11,705000.0,337135.0,227103.0,110032.0
2140,2009-08-12,693000.0,464366.0,227103.0,237263.0
2141,2009-08-13,702000.0,629559.0,227103.0,402456.0
2142,2009-08-14,731000.0,638457.0,227103.0,411354.0
2143,2009-08-15,725000.0,576734.3333333335,227103.0,349631.3333333334
2144,2009-08-16,719000.0,515011.66666666674,227103.0,287908.66666666674
2145,2009-08-17,713000.0,453289.0,227103.0,226186.0
2146,2009-08-18,730000.0,509256.0,227103.0,282153.0
2147,2009-08-19,738000.0,551995.0,227103.0,324892.0
2148,2009-08-20,740000.0,420267.0,227103.0,193164.0
2149,2009-08-21,757000.0,553717.0,227103.0,326614.0
2150,2009-08-22,765666.6666666665,574115.3333333335,227103.0,347012.3333333334
